ship_mode,segment,country,city,state,postal_code,region,category,sub-category,sales,quantity,discount,profit,Cluster,PCA1,PCA2
Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,4.824,3,0.2,1.7487,0,-0.46750258978620185,-0.12842655554413665
Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,91.36,5,0.2,29.692,1,-0.04102606535462262,0.44556414033345926
Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,130.112,2,0.2,13.0112,0,-0.4363232543875888,-0.3774897340937072
First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Technology,Phones,74.24,1,0.2,8.352,0,-0.6365257828225186,-0.6766498729917824
First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Furniture,Furnishings,159.84,10,0.2,45.954,1,0.7227977563347875,1.8734707397431705
First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Binders,2.892,2,0.7,-2.3136,3,-1.2659289306897739,1.330276000870922
First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Office Supplies,Paper,9.392,2,0.2,3.2872,0,-0.5880331552952289,-0.4116107571436047
Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,123.92,4,0.0,55.764,0,0.19812314177750545,-0.5440629949704573
First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Supplies,55.6,5,0.2,6.255,1,-0.1434401187395063,0.4525790058510567
First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,617.976,3,0.2,-7.7247,0,0.13847606213534255,0.09390738330130304
Standard Class,Corporate,United States,Meridian,Idaho,83642,West,Office Supplies,Binders,21.312,3,0.2,7.992,0,-0.43303955746800066,-0.12786033085945445
Standard Class,Corporate,United States,Sacramento,California,95823,West,Technology,Accessories,209.94,6,0.0,39.8886,1,0.5015544157351008,0.06624543237655821
Standard Class,Corporate,United States,Sacramento,California,95823,West,Technology,Phones,31.984,2,0.2,-7.996,0,-0.596276314773506,-0.3943112628504917
Standard Class,Corporate,United States,Sacramento,California,95823,West,Office Supplies,Binders,5083.96,5,0.2,1906.485,2,10.356171695990566,0.6284218321278158
Standard Class,Home Office,United States,Charlotte,North Carolina,28205,South,Technology,Phones,35.96,1,0.2,3.596,0,-0.6893088793401628,-0.6860764375762978
Standard Class,Home Office,United States,Paterson,New Jersey,7501,East,Office Supplies,Labels,31.05,3,0.0,14.904,0,-0.14145682926624067,-0.8260098097529073
Standard Class,Home Office,United States,Paterson,New Jersey,7501,East,Furniture,Furnishings,8.92,4,0.0,3.9248,0,-0.06543675761563608,-0.5411042212512702
Standard Class,Home Office,United States,Paterson,New Jersey,7501,East,Office Supplies,Binders,209.6,4,0.0,96.416,0,0.4001611363819452,-0.5479578898472672
Standard Class,Home Office,United States,Paterson,New Jersey,7501,East,Office Supplies,Appliances,111.04,4,0.0,29.9808,0,0.11275001873592287,-0.5270918642639824
Standard Class,Home Office,United States,Paterson,New Jersey,7501,East,Office Supplies,Paper,38.88,6,0.0,18.6624,1,0.26575980005617916,0.024099148360185323
Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Appliances,36.27,3,0.0,10.881,0,-0.14732033955539386,-0.8208332681720144
First Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Bookcases,493.43,5,0.3,-70.49,1,-0.03749731609314895,1.0175279596475997
First Class,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Phones,11.12,2,0.2,3.475,0,-0.5857256545336637,-0.4111628335500835
Standard Class,Consumer,United States,San Diego,California,92037,West,Technology,Machines,686.4,2,0.2,77.22,0,0.3170088215686886,-0.2364159540542047
Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,15.92,5,0.2,5.373,1,-0.18683597063382273,0.4394360104010545
Standard Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,70.68,12,0.0,31.0992,1,1.110597306180832,1.7258638050188815
Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Storage,541.24,4,0.0,5.4124,0,0.4878097375099603,-0.3561702067900763
Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Machines,101.994,2,0.7,-71.3958,3,-1.3568527484207302,1.4224769295214754
Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,18.264,2,0.7,-13.3936,3,-1.281051381404252,1.3448811265190208
Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,21.99,5,0.8,-32.985,3,-1.0744582286469386,2.560902647597206
Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Supplies,185.376,2,0.2,-34.758,0,-0.5128767455900345,-0.31837304259642846
Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Appliances,58.924,1,0.8,-153.2024,3,-1.8906533097212948,1.5399520293220592
Standard Class,Consumer,United States,Morristown,New Jersey,7960,East,Technology,Machines,480.0,4,0.0,225.6,0,1.0402647544060293,-0.5609905261612409
Standard Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Storage,34.05,3,0.0,9.534,0,-0.15337635265487812,-0.8204877233287594
First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Paper,192.72,11,0.0,92.5056,1,1.2786240006419711,1.4338979869489645
First Class,Corporate,United States,Los Angeles,California,90008,West,Technology,Accessories,239.97,3,0.0,86.3892,0,0.2739097964349887,-0.812484963403609
Second Class,Home Office,United States,Aurora,Illinois,60505,Central,Technology,Accessories,50.12,7,0.2,-0.6265,1,0.09075514388394025,1.023394962121087
Standard Class,Corporate,United States,Durham,North Carolina,27707,South,Technology,Phones,15.984,2,0.2,1.3986,0,-0.5865138663080386,-0.4077321933597612
Standard Class,Corporate,United States,Durham,North Carolina,27707,South,Office Supplies,Paper,14.352,3,0.2,4.485,0,-0.4500240321477109,-0.12737340616245327
Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,6.528,4,0.7,-4.5696,3,-1.0093980608764423,1.9004274303032789
Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,2.862,3,0.7,-2.2896,3,-1.1363488205636534,1.6137458549174648
Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,20.856,8,0.7,-16.6848,3,-0.5103159054070531,3.0495310310814965
Second Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,276.28,2,0.0,0.0,0,-0.05971658849704896,-1.0113295529726691
Standard Class,Home Office,United States,Stockton,California,95207,West,Furniture,Furnishings,629.64,9,0.0,107.0388,1,1.510851908678704,1.007600065628256
Second Class,Home Office,United States,Columbia,Missouri,65203,Central,Technology,Phones,449.97,3,0.0,220.4853,0,0.8654446758092929,-0.8507333059413313
Second Class,Home Office,United States,Columbia,Missouri,65203,Central,Office Supplies,Appliances,1927.59,7,0.0,751.7601,1,4.393178142547637,0.3575312560809117
First Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Chairs,121.78,2,0.0,30.445,0,-0.1339617336637462,-1.0907229894086237
Standard Class,Home Office,United States,San Diego,California,92037,West,Furniture,Chairs,2676.672,9,0.2,267.6672,1,3.809251766438657,2.285531806709564
Standard Class,Consumer,United States,Texas City,Texas,77590,Central,Furniture,Tables,489.23,2,0.3,41.934,0,-0.11613445429954478,0.07191598681662269
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Furnishings,312.03,3,0.0,43.6842,0,0.22884038550360128,-0.7517122121078543
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Storage,17.94,3,0.0,3.0498,0,-0.18812301244963506,-0.8207210922377193
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Phones,165.6,3,0.2,10.35,0,-0.27761394770784914,-0.07936124725909909
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,37.52,4,0.0,18.0096,0,0.0034438874967023885,-0.5428334291576528
Second Class,Corporate,United States,Springfield,Virginia,22153,South,Technology,Phones,494.97,3,0.0,148.491,0,0.7105727639935675,-0.775028364822978
Second Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,25.06,2,0.0,11.7782,0,-0.28591890404411846,-1.1090014902860457
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Furnishings,32.064,3,0.6,-12.8256,3,-1.004578329066181,1.2848357639767731
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Paper,18.496,4,0.2,6.7048,0,-0.30999919515648067,0.15572729659977727
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Chairs,191.079,3,0.3,-38.2158,0,-0.5182241864069751,0.3179009740635086
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,0,-0.5860713309863058,-0.41155394295681363
Same Day,Home Office,United States,New York City,New York,10009,East,Office Supplies,Labels,30.53,1,0.0,14.0438,0,-0.4034861541008079,-1.3924758554285532
Same Day,Home Office,United States,New York City,New York,10009,East,Technology,Accessories,30.84,3,0.0,6.168,0,-0.16609848495335483,-0.8188067212494256
Same Day,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,75.06,9,0.0,33.777,1,0.7339702888142735,0.8746642144757961
First Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,66.976,7,0.2,6.6976,1,0.12861958363491627,1.0231896529523925
Standard Class,Corporate,United States,Moreno Valley,California,92553,West,Office Supplies,Paper,182.72,8,0.0,84.0512,1,0.8560394415851686,0.5869415651387424
Standard Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Labels,21.93,3,0.0,10.3071,0,-0.16371659951847417,-0.8253705038567724
Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Technology,Accessories,95.976,3,0.2,15.5961,0,-0.3347633960763324,-0.1080811472840106
Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Technology,Phones,143.928,9,0.2,-32.3838,1,0.3578154177616254,1.6496557721853167
Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Office Supplies,Binders,3.564,2,0.7,-2.97,3,-1.267070996831539,1.3310577650638935
Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Office Supplies,Labels,4.928,2,0.2,1.7248,0,-0.5970060894294835,-0.4118706121946655
Standard Class,Corporate,United States,Austin,Texas,78745,Central,Office Supplies,Storage,856.656,6,0.2,107.082,1,1.0942948168460038,0.9322574130857111
Standard Class,Corporate,United States,Austin,Texas,78745,Central,Office Supplies,Binders,13.184,4,0.8,-20.4352,3,-1.177997488143732,2.2638693217117134
Standard Class,Corporate,United States,Austin,Texas,78745,Central,Office Supplies,Appliances,48.784,4,0.8,-131.7168,3,-1.452409111835257,2.3690105438987246
Standard Class,Corporate,United States,Austin,Texas,78745,Central,Office Supplies,Paper,76.64,2,0.2,26.824,0,-0.45286024430500554,-0.40769616653568885
Standard Class,Corporate,United States,Austin,Texas,78745,Central,Office Supplies,Binders,18.528,6,0.8,-27.792,3,-0.9339661797507991,2.838866748196803
Standard Class,Corporate,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,177.68,2,0.0,46.1968,0,-0.03226040185200334,-1.0842928264908573
Standard Class,Corporate,United States,Jamestown,New York,14701,East,Technology,Accessories,159.98,2,0.0,57.5928,0,-0.018655773225744816,-1.0999753525962952
Standard Class,Corporate,United States,Coral Gables,Florida,33134,South,Technology,Phones,52.68,3,0.2,19.755,0,-0.3677952605816845,-0.12668754899398163
Standard Class,Corporate,United States,Coral Gables,Florida,33134,South,Furniture,Furnishings,11.568,3,0.2,2.6028,0,-0.4581581796949732,-0.12677932650141302
Standard Class,Consumer,United States,Hickory,North Carolina,28601,South,Office Supplies,Binders,4.572,4,0.7,-3.81,3,-1.0092919012914727,1.8991106421186474
Standard Class,Consumer,United States,Rockford,Illinois,61107,Central,Technology,Phones,1439.968,4,0.2,143.9968,1,1.5401027251170143,0.5385160380160068
Standard Class,Consumer,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,1.728,3,0.8,-2.6784,3,-1.2697119325551602,1.961572086727134
Standard Class,Consumer,United States,Rockford,Illinois,61107,Central,Furniture,Tables,626.1,3,0.5,-538.446,3,-1.730310318316285,1.5825028026449344
Second Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,99.2,5,0.0,25.792,1,0.21836953529584596,-0.24424343329367112
Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Tables,609.98,4,0.3,-113.282,0,-0.1664625540599114,0.8104327300439005
Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Tables,211.372,2,0.3,-45.294,0,-0.6466259266532979,0.04739358339215442
Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Technology,Phones,239.976,3,0.2,17.9982,0,-0.17951155841072716,-0.05971952103180546
Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,99.95,5,0.0,22.9885,1,0.21130483474963047,-0.2416459913875668
Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,29.34,3,0.0,10.8558,0,-0.15453908130607943,-0.8232359697845489
Standard Class,Corporate,United States,Green Bay,Wisconsin,54302,Central,Furniture,Furnishings,16.74,2,0.0,4.3524,0,-0.31526281594578714,-1.105726098942948
Same Day,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,12.672,3,0.2,3.96,0,-0.45322480072085164,-0.1275236760768151
Same Day,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,1119.888,14,0.2,209.979,1,2.6898602802774763,3.206615943925404
Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,204.85,5,0.0,53.261,1,0.4041481176806369,-0.23017343680700916
Second Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Phones,135.984,2,0.2,16.998,0,-0.41911957408439376,-0.37875681783351345
Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,16.4,5,0.0,7.052,1,0.08056616426041725,-0.2575925956454254
Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,92.96,2,0.2,31.374,0,-0.42330481256910907,-0.4057782865506217
Second Class,Consumer,United States,North Miami,Florida,33161,South,Office Supplies,Supplies,7.632,3,0.2,-1.8126,0,-0.47456320443394784,-0.12447815135613408
First Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Binders,4.158,7,0.7,-3.465,3,-0.6201224939099466,2.7491794971279653
First Class,Consumer,United States,Portland,Oregon,97206,West,Technology,Machines,179.991,3,0.7,-251.9874,3,-1.6517722689396401,1.8836772071939014
Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,239.358,3,0.3,-47.8716,0,-0.4954211842409995,0.3428286943811886
First Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Paper,164.88,3,0.0,80.7912,0,0.1808030851091737,-0.8340840898278403
Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Supplies,10.95,3,0.0,3.285,0,-0.1946755900063634,-0.823361674870941
Standard Class,Corporate,United States,New Bedford,Massachusetts,2740,East,Office Supplies,Paper,19.44,3,0.0,9.3312,0,-0.16901355624551637,-0.8254284913107409
Standard Class,Corporate,United States,New Bedford,Massachusetts,2740,East,Office Supplies,Binders,12.3,5,0.0,6.15,1,0.07381511238510628,-0.25827521698029227
First Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Appliances,13.97,1,0.0,3.6322,0,-0.4496776322412479,-1.3895953319019638
Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Furniture,Tables,934.956,6,0.4,-249.3216,3,-0.08362275115498523,1.952301546108022
Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Technology,Accessories,46.864,2,0.2,7.6154,0,-0.5372795984894669,-0.40211045145491014
Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Storage,26.16,3,0.2,1.962,0,-0.4448981699762053,-0.12114218854844523
Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Art,23.128,7,0.2,2.891,1,0.07274753705862082,1.0110249513788985
Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Appliances,59.24,5,0.2,16.291,1,-0.111625744331342,0.44549270477218095
Second Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Bookcases,155.456,4,0.2,-7.7728,0,-0.20920317367589153,0.21568647903193808
